SHIP,TIMESTAMP,SPEED,LON,LAT
Ship_495,2018-01-23 13:19:00,5,7.371393960899767,48.07104196090017
Ship_495,2018-01-23 14:51:00,2,7.3202211648683875,48.01986916486879
Ship_495,2018-01-23 15:09:00,3,7.388287346595829,48.08793534659623
Ship_495,2018-01-23 16:19:00,4,7.304321727771849,48.00396972777225
Ship_495,2018-01-23 17:37:00,5,7.183058562295381,47.88270656229578
Ship_495,2018-01-23 18:13:00,0,7.183058562295381,47.88270656229578
Ship_495,2018-01-23 19:00:00,11,7.303488294078047,48.003136294078445
Ship_495,2018-01-23 20:50:00,8,7.402837754078047,48.102485754078444
Ship_495,2018-01-23 21:27:00,2,7.442980998005602,48.142628998005996
Ship_495,2018-01-23 22:57:00,3,7.471366558005602,48.17101455800599
Ship_495,2018-01-23 23:57:00,0,7.471366558005602,48.17101455800599
Ship_495,2018-01-24 00:50:00,0,7.471366558005602,48.17101455800599
Ship_495,2018-01-24 01:14:00,3,7.428788218005602,48.128436218005994
Ship_495,2018-01-24 02:02:00,5,7.319771406258167,48.01941940625856
Ship_495,2018-01-24 03:26:00,4,7.4037370250821475,48.10338502508254
Ship_495,2018-01-24 04:40:00,5,7.47883815766745,48.17848615766784
Ship_495,2018-01-24 05:19:00,5,7.423869757091064,48.123517757091456
Ship_495,2018-01-24 06:37:00,8,7.278437039198968,47.97808503919936
Ship_495,2018-01-24 07:44:00,0,7.278437039198968,47.97808503919936
Ship_495,2018-01-24 08:00:00,5,7.194471420374987,47.894119420375375
Ship_495,2018-01-24 09:24:00,9,7.359986255243232,48.05963425524362
Ship_495,2018-01-24 10:42:00,3,7.319843011315677,48.01949101131607
Ship_495,2018-01-24 11:37:00,4,7.41291129365462,48.11255929365501
Ship_495,2018-01-24 12:47:00,0,7.41291129365462,48.11255929365501
Ship_495,2018-01-24 13:38:00,4,7.357942893078234,48.057590893078626
Ship_495,2018-01-24 14:34:00,4,7.271611582693468,47.97125958269386
Ship_495,2018-01-24 15:27:00,11,7.143090493612614,47.842738493613005
Ship_495,2018-01-24 16:18:00,2,7.171476053612614,47.871124053613
Ship_495,2018-01-24 17:20:00,4,7.191547675576392,47.89119567557678
Ship_495,2018-01-24 18:31:00,7,7.063026586495538,47.762674586495926
Ship_495,2018-01-24 19:11:00,3,7.121544917556692,47.82119291755708
Ship_495,2018-01-24 20:48:00,2,7.081401673629137,47.781049673629525
Ship_495,2018-01-24 21:08:00,0,7.081401673629137,47.781049673629525
Ship_495,2018-01-24 22:30:00,7,7.118952239921788,47.818600239922176
Ship_495,2018-01-24 23:34:00,1,7.09888061795801,47.7985286179584
Ship_495,2018-01-25 00:28:00,4,7.0403622868968565,47.740010286897245
Ship_495,2018-01-25 01:51:00,9,6.843189885692273,47.54283788569266
Ship_495,2018-01-25 02:51:00,4,6.941520349934863,47.64116834993525
Ship_495,2018-01-25 03:24:00,8,7.000038680996017,47.6996866809964
Ship_495,2018-01-25 04:40:00,10,7.221282225541843,47.92093022554223
Ship_495,2018-01-25 05:21:00,10,7.327491265793558,48.02713926579394
Ship_495,2018-01-25 06:18:00,3,7.389356159541463,48.089004159541844
Ship_495,2018-01-25 07:46:00,1,7.409427781505241,48.109075781505624
Ship_495,2018-01-25 08:12:00,5,7.516580920681463,48.21622892068184
Ship_495,2018-01-25 09:26:00,11,7.269121345689842,47.96876934569022
Ship_495,2018-01-25 10:12:00,4,7.3222258658157,48.021873865816076
Ship_495,2018-01-25 11:39:00,9,7.538403850258586,48.23805185025896
Ship_495,2018-01-25 12:21:00,0,7.538403850258586,48.23805185025896
Ship_495,2018-01-25 13:20:00,5,7.439054390258586,48.13870239025896
Ship_495,2018-01-25 14:24:00,1,7.4144717741979385,48.114119774198315
Ship_495,2018-01-25 15:06:00,3,7.336734716600857,48.03638271660123
Ship_495,2018-01-25 16:48:00,0,7.336734716600857,48.03638271660123
Ship_495,2018-01-25 17:09:00,9,7.4076986166008565,48.107346616601234
Ship_495,2018-01-25 18:58:00,3,7.347483750709523,48.0471317507099
Ship_495,2018-01-25 19:05:00,8,7.5336203153874095,48.23326831538779
Ship_495,2018-01-25 20:30:00,6,7.668264848776463,48.36791284877685
Ship_495,2018-01-25 21:22:00,3,7.708408092704018,48.4080560927044
Ship_495,2018-01-25 22:55:00,3,7.7554802186960785,48.45512821869646
Ship_495,2018-01-25 23:29:00,5,7.631750431200268,48.33139843120065
Ship_495,2018-01-26 00:45:00,5,7.762601397382845,48.462249397383225
Ship_495,2018-01-26 01:12:00,3,7.694535215655403,48.39418321565578
Ship_495,2018-01-26 02:36:00,4,7.654391971727848,48.35403997172823
Ship_495,2018-01-26 03:06:00,10,7.50826835817545,48.20791635817583
Ship_495,2018-01-26 04:25:00,7,7.689469643140345,48.38911764314072
Ship_495,2018-01-26 05:54:00,0,7.689469643140345,48.38911764314072
Ship_495,2018-01-26 06:21:00,10,7.9507864363235,48.65043443632388
Ship_495,2018-01-26 07:31:00,10,7.723258864233877,48.42290686423426
Ship_495,2018-01-26 08:55:00,4,7.666487744233877,48.366135744234256
Ship_495,2018-01-26 09:43:00,0,7.666487744233877,48.366135744234256
Ship_495,2018-01-26 10:04:00,1,7.64190512817323,48.34155312817361
Ship_495,2018-01-26 11:46:00,10,7.814567748942761,48.51421574894314
Ship_495,2018-01-26 12:44:00,5,7.92987043873131,48.62951843873169
Ship_495,2018-01-26 13:17:00,11,7.685688618724155,48.38533661872453
Ship_495,2018-01-26 14:30:00,3,7.72583186265171,48.42547986265208
Ship_495,2018-01-26 15:40:00,2,7.772903988643771,48.47255198864414
Ship_495,2018-01-26 16:53:00,6,7.907548522032824,48.6071965220332
Ship_495,2018-01-26 17:26:00,4,7.835179259860695,48.53482725986107
Ship_495,2018-01-26 18:17:00,0,7.835179259860695,48.53482725986107
Ship_495,2018-01-26 19:14:00,9,7.880060770990379,48.579708770990756
Ship_495,2018-01-26 20:06:00,10,8.059586815509117,48.759234815509494
Ship_495,2018-01-26 21:45:00,4,7.955291608414383,48.65493960841476
Ship_495,2018-01-26 22:04:00,9,7.771332154475284,48.47098015447566
Ship_495,2018-01-26 23:30:00,1,7.785524934475284,48.48517293447566
Ship_495,2018-01-27 00:05:00,6,7.676508122727849,48.376156122728226
Ship_495,2018-01-27 01:16:00,2,7.627342890606554,48.32699089060693
Ship_495,2018-01-27 02:49:00,1,7.6415356706065545,48.34118367060693
Ship_495,2018-01-27 03:36:00,5,7.7660768096646455,48.46572480966502
Ship_495,2018-01-27 04:52:00,4,7.824595140725799,48.52424314072617
Ship_495,2018-01-27 05:19:00,6,7.7928591198561,48.49250711985647
Ship_495,2018-01-27 06:52:00,7,7.675822457733792,48.37547045773416
Ship_495,2018-01-27 07:16:00,2,7.633244117733792,48.33289211773416
Ship_495,2018-01-27 08:13:00,5,7.742260929481227,48.4419089294816
Ship_495,2018-01-27 09:27:00,8,7.826226548305208,48.52587454830558
Ship_495,2018-01-27 10:53:00,3,7.797840988305207,48.497488988305584
Ship_495,2018-01-27 11:52:00,3,7.769455428305207,48.46910342830559
Ship_495,2018-01-27 12:00:00,0,7.769455428305207,48.46910342830559
Ship_495,2018-01-27 13:41:00,7,7.661366436083764,48.36101443608415
Ship_495,2018-01-27 14:01:00,5,7.791445413427475,48.491093413427855
Ship_495,2018-01-27 15:23:00,4,7.732927082366321,48.432575082366704
Ship_495,2018-01-27 16:15:00,11,7.5103220262341965,48.20997002623458
Ship_495,2018-01-27 17:21:00,2,7.463249900242136,48.16289790024252
Ship_495,2018-01-27 18:25:00,7,7.280388721515447,47.98003672151583
Ship_495,2018-01-27 19:36:00,7,7.378719185758037,48.07836718575842
Ship_495,2018-01-27 20:37:00,3,7.30918904769488,48.00883704769526
Ship_495,2018-01-27 21:12:00,2,7.260023815573585,47.95967181557396
Ship_495,2018-01-27 22:41:00,6,7.1949843269017295,47.894632326902105
Ship_495,2018-01-27 23:16:00,6,7.3397228512459884,48.03937085124636
Ship_495,2018-01-28 00:35:00,1,7.353915631245989,48.05356363124636
Ship_495,2018-01-28 01:07:00,1,7.368108411245989,48.067756411246364
Ship_495,2018-01-28 02:29:00,0,7.368108411245989,48.067756411246364
Ship_495,2018-01-28 03:17:00,7,7.234213992514558,47.933861992514935
Ship_495,2018-01-28 04:24:00,2,7.194070748587003,47.89371874858738
Ship_495,2018-01-28 05:54:00,0,7.194070748587003,47.89371874858738
Ship_495,2018-01-28 06:05:00,6,7.084133947434232,47.78378194743461
Ship_495,2018-01-28 07:32:00,4,7.098326727434232,47.797974727434614
Ship_495,2018-01-28 08:58:00,2,7.11839834939801,47.818046349398394
Ship_495,2018-01-28 09:35:00,3,7.186464531125452,47.88611253112584
Ship_495,2018-01-28 10:33:00,0,7.186464531125452,47.88611253112584
Ship_495,2018-01-28 11:16:00,7,7.347663524709667,48.047311524710054
Ship_495,2018-01-28 12:05:00,11,7.112302894749365,47.81195089474975
Ship_495,2018-01-28 13:57:00,8,7.24917310839697,47.948821108397354
Ship_495,2018-01-28 14:03:00,11,7.211622542104319,47.9112705421047
Ship_495,2018-01-28 15:39:00,3,7.140658642104319,47.8403066421047
Ship_495,2018-01-28 16:38:00,1,7.160730264068097,47.86037826406848
Ship_495,2018-01-28 17:07:00,11,6.88883571370873,47.58848371370911
Ship_495,2018-01-28 18:17:00,11,6.6221775871546615,47.32182558715504
Ship_495,2018-01-28 19:17:00,0,6.6221775871546615,47.32182558715504
Ship_495,2018-01-28 20:47:00,9,6.4706401644807965,47.17028816448118
Ship_495,2018-01-28 21:14:00,2,6.456447384480796,47.156095384481176
Ship_495,2018-01-28 22:54:00,6,6.552707501818697,47.252355501819075
Ship_495,2018-01-28 23:58:00,10,6.811312260805512,47.51096026080589
Ship_495,2018-01-29 00:14:00,2,6.779576239935813,47.47922423993619
Ship_495,2018-01-29 01:39:00,8,6.70447510735051,47.404123107350884
Ship_495,2018-01-29 02:37:00,11,6.922970178183769,47.62261817818414
Ship_495,2018-01-29 03:36:00,7,7.039143089297346,47.73879108929771
Ship_495,2018-01-29 04:05:00,10,7.252507357470389,47.95215535747076
Ship_495,2018-01-29 05:29:00,5,7.317546846142244,48.017194846142615
Ship_495,2018-01-29 06:00:00,6,7.433719757255821,48.13336775725619
Ship_495,2018-01-29 07:51:00,6,7.342841623641268,48.042489623641636
Ship_495,2018-01-29 08:58:00,6,7.436985875625389,48.136633875625755
Ship_495,2018-01-29 09:28:00,3,7.5093551377975185,48.209003137797886
Ship_495,2018-01-29 10:34:00,2,7.549498381725074,48.24914638172544
Ship_495,2018-01-29 11:42:00,6,7.66739246675422,48.36704046675459
Ship_495,2018-01-29 12:13:00,8,7.552966616229323,48.25261461622969
Ship_495,2018-01-29 13:11:00,4,7.652316076229323,48.35196407622969
Ship_495,2018-01-29 14:52:00,3,7.585746037241616,48.285394037241986
Ship_495,2018-01-29 15:38:00,9,7.653812218969058,48.35346021896943
Ship_495,2018-01-29 16:30:00,2,7.613668975041503,48.31331697504188
Ship_495,2018-01-29 17:25:00,1,7.589086358980856,48.28873435898123
Ship_495,2018-01-29 18:15:00,0,7.589086358980856,48.28873435898123
Ship_495,2018-01-29 19:16:00,5,7.475544118980856,48.17519211898123
Ship_495,2018-01-29 20:42:00,9,7.683166590990697,48.382814590991075
Ship_495,2018-01-29 21:46:00,10,7.550785152113599,48.25043315211398
Ship_495,2018-01-29 22:23:00,10,7.352086232113599,48.05173423211398
Ship_495,2018-01-29 23:51:00,3,7.298981711987742,47.99862971198812
Ship_495,2018-01-30 00:23:00,0,7.298981711987742,47.99862971198812
Ship_495,2018-01-30 01:17:00,0,7.298981711987742,47.99862971198812
Ship_495,2018-01-30 02:15:00,5,7.264216642956164,47.963864642956544
Ship_495,2018-01-30 03:06:00,5,7.388757782014255,48.08840578201463
Ship_495,2018-01-30 04:14:00,2,7.353992712982677,48.053640712983054
Ship_495,2018-01-30 05:07:00,10,7.115233197636509,47.814881197636886
Ship_495,2018-01-30 06:51:00,5,7.224250009383944,47.923898009384324
Ship_495,2018-01-30 07:38:00,8,7.094171032040233,47.793819032040616
Ship_495,2018-01-30 08:16:00,4,7.039202631463847,47.73885063146423
Ship_495,2018-01-30 09:10:00,11,6.889000366293242,47.588648366293626
Ship_495,2018-01-30 10:50:00,4,6.980980093262791,47.680628093263174
Ship_495,2018-01-30 11:07:00,1,6.966787313262791,47.66643531326317
Ship_495,2018-01-30 12:46:00,2,7.006930557190346,47.706578557190724
Ship_495,2018-01-30 13:36:00,10,6.8097581559857625,47.50940615598614
Ship_495,2018-01-30 14:17:00,10,7.060854066530298,47.76050206653068
Ship_495,2018-01-30 15:37:00,7,6.9482023676523434,47.64785036765272
Ship_495,2018-01-30 16:37:00,9,6.839185555904908,47.538833555905285
Ship_495,2018-01-30 17:50:00,3,6.765437707722966,47.46508570772334
Ship_495,2018-01-30 18:43:00,11,6.995605920310563,47.69525392031094
Ship_495,2018-01-30 19:07:00,7,7.020188536371211,47.71983653637159
Ship_495,2018-01-30 20:36:00,4,6.980045292443656,47.679693292444036
Ship_495,2018-01-30 21:37:00,1,6.994238072443656,47.69388607244404
Ship_495,2018-01-30 22:17:00,6,6.896937274944176,47.59658527494456
Ship_495,2018-01-30 23:56:00,10,6.9832685853289425,47.68291658532932
Ship_495,2018-01-31 00:35:00,1,6.969075805328942,47.66872380532932
Ship_495,2018-01-31 01:12:00,1,6.949004183365164,47.64865218336554
Ship_495,2018-01-31 02:36:00,6,6.880938001637722,47.580586001638096
Ship_495,2018-01-31 03:32:00,10,6.640916312657909,47.34056431265828
Ship_495,2018-01-31 04:27:00,10,6.828131938924366,47.52777993892474
Ship_495,2018-01-31 05:52:00,5,6.706041028920788,47.40568902892116
Ship_495,2018-01-31 06:58:00,7,6.8239351139499345,47.52358311395031
Ship_495,2018-01-31 07:42:00,10,7.022126500758337,47.72177450075871
Ship_495,2018-01-31 08:26:00,2,7.062269744685892,47.761917744686265
Ship_495,2018-01-31 09:49:00,2,7.024719178393241,47.724367178393614
Ship_495,2018-01-31 10:31:00,10,7.20758035711993,47.9072283571203
Ship_495,2018-01-31 11:32:00,0,7.20758035711993,47.9072283571203
Ship_495,2018-01-31 12:29:00,7,7.357782622290536,48.05743062229091
Ship_495,2018-01-31 13:09:00,3,7.410887142416393,48.110535142416765
Ship_495,2018-01-31 14:14:00,6,7.253481597698956,47.95312959769933
Ship_495,2018-01-31 15:21:00,6,7.165991425925898,47.865639425926275
Ship_495,2018-01-31 16:37:00,1,7.180184205925898,47.87983220592628
Ship_495,2018-01-31 17:03:00,6,7.309486585419306,48.00913458541969
Ship_495,2018-01-31 18:46:00,0,7.309486585419306,48.00913458541969
Ship_495,2018-01-31 19:56:00,0,7.309486585419306,48.00913458541969
Ship_495,2018-01-31 20:23:00,6,7.329558207383084,48.02920620738347
Ship_495,2018-01-31 21:55:00,2,7.292007641090432,47.991655641090816
Ship_495,2018-01-31 22:03:00,7,7.21825979290849,47.91790779290887
Ship_495,2018-01-31 23:19:00,6,7.0929125539200895,47.79256055392047
Ship_495,2018-02-01 00:58:00,5,7.117495169980737,47.817143169981115
Ship_495,2018-02-01 01:29:00,11,7.400284308101307,48.099932308101685
Ship_495,2018-02-01 02:36:00,6,7.246765920007168,47.946413920007544
Ship_495,2018-02-01 03:23:00,10,7.0855669264229535,47.78521492642333
Ship_495,2018-02-01 04:32:00,2,7.110149542483601,47.80979754248398
Ship_495,2018-02-01 05:57:00,10,6.888451231693172,47.58809923169355
Ship_495,2018-02-01 06:08:00,10,7.074587796371058,47.774235796371435
Ship_495,2018-02-01 07:41:00,2,7.034444552443503,47.73409255244388
Ship_495,2018-02-01 08:16:00,3,7.002708531573804,47.70235653157418
Ship_495,2018-02-01 09:43:00,8,7.193124656792,47.89277265679238
Ship_495,2018-02-01 10:16:00,3,7.1381562562156144,47.837804256215996
Ship_495,2018-02-01 11:45:00,8,7.064408408033672,47.76405640803405
Ship_495,2018-02-01 12:27:00,11,7.2388122085180315,47.938460208518414
Ship_495,2018-02-01 13:49:00,8,7.371952286493445,48.071600286493826
Ship_495,2018-02-01 14:57:00,9,7.557003497518469,48.25665149751885
Ship_495,2018-02-01 15:08:00,6,7.424622058641371,48.124270058641756
Ship_495,2018-02-01 16:20:00,8,7.6052666563153695,48.30491465631575
Ship_495,2018-02-01 17:23:00,10,7.6454099002429246,48.345057900243305
Ship_495,2018-02-01 18:23:00,0,7.6454099002429246,48.345057900243305
Ship_495,2018-02-01 19:26:00,5,7.755346701395696,48.454994701396075
Ship_495,2018-02-01 20:54:00,5,7.649137661143981,48.34878566114436
Ship_495,2018-02-01 21:58:00,2,7.669209283107759,48.36885728310814
Ship_495,2018-02-01 22:52:00,8,7.703974352139337,48.40362235213972
Ship_495,2018-02-01 23:13:00,6,7.555119219698013,48.254767219698394
Ship_495,2018-02-02 00:53:00,7,7.658444217732396,48.358092217732775
Ship_495,2018-02-02 01:51:00,10,7.9071218127573974,48.606769812757776
Ship_495,2018-02-02 02:12:00,2,7.878736252757397,48.57838425275778
Ship_495,2018-02-02 03:02:00,10,7.692599688079511,48.39224768807989
Ship_495,2018-02-02 04:08:00,3,7.712671310043289,48.41231931004367
Ship_495,2018-02-02 05:22:00,3,7.780737491770731,48.480385491771116
Ship_495,2018-02-02 06:03:00,3,7.850267629833888,48.549915629834274
Ship_495,2018-02-02 07:03:00,3,7.925368762419191,48.62501676241958
Ship_495,2018-02-02 08:10:00,3,7.980337162995577,48.67998516299596
Ship_495,2018-02-02 09:28:00,6,8.037108282995577,48.73675628299596
Ship_495,2018-02-02 10:03:00,9,8.163256470957766,48.86290447095815
Ship_495,2018-02-02 11:45:00,11,8.10139157720986,48.80103957721025
Ship_495,2018-02-02 12:42:00,4,8.052226345088565,48.75187434508895
Ship_495,2018-02-02 13:38:00,7,7.9026961292181515,48.60234412921854
Ship_495,2018-02-02 14:09:00,9,7.8477277286417655,48.54737572864215
Ship_495,2018-02-02 15:48:00,0,7.8477277286417655,48.54737572864215
Ship_495,2018-02-02 16:54:00,6,8.00449210757928,48.70414010757967
Ship_495,2018-02-02 17:19:00,6,8.069531596251135,48.769179596251526
Ship_495,2018-02-02 18:28:00,11,8.282895864424178,48.98254386442457
Ship_495,2018-02-02 19:09:00,2,8.254510304424178,48.954158304424574
Ship_495,2018-02-02 20:47:00,0,8.254510304424178,48.954158304424574
Ship_495,2018-02-02 21:36:00,5,8.168178994039412,48.86782699403981
Ship_495,2018-02-02 22:18:00,8,8.315674690403297,49.01532269040369
Ship_495,2018-02-02 23:41:00,4,8.243305428231167,48.94295342823156
Ship_495,2018-02-03 00:26:00,2,8.263377050194945,48.96302505019534
Ship_495,2018-02-03 01:41:00,4,8.228611981163366,48.92825998116376
Ship_495,2018-02-03 02:08:00,4,8.132351863825466,48.831999863825864
Ship_495,2018-02-03 03:53:00,0,8.132351863825466,48.831999863825864
Ship_495,2018-02-03 04:35:00,10,7.919460163825466,48.619108163825864
Ship_495,2018-02-03 05:09:00,5,7.905267383825466,48.60491538382586
Ship_495,2018-02-03 06:20:00,8,7.960235784401852,48.65988378440225
Ship_495,2018-02-03 07:14:00,6,7.872745612628794,48.57239361262919
Ship_495,2018-02-03 08:23:00,2,7.852673990665016,48.55232199066541
Ship_495,2018-02-03 09:24:00,3,7.832602368701238,48.53225036870163
Ship_495,2018-02-03 10:53:00,9,7.613646823024589,48.31329482302498
Ship_495,2018-02-03 11:50:00,8,7.562474026993209,48.2621220269936
Ship_495,2018-02-03 12:28:00,2,7.594210047862909,48.2938580478633
Ship_495,2018-02-03 13:10:00,1,7.574138425899131,48.27378642589952
Ship_495,2018-02-03 14:34:00,7,7.713198702025443,48.41284670202584
Ship_495,2018-02-03 15:52:00,3,7.664033469904148,48.36368146990454
Ship_495,2018-02-03 16:50:00,7,7.840732155920491,48.540380155920886
Ship_495,2018-02-03 17:50:00,3,7.778867262172586,48.478515262172984
Ship_495,2018-02-03 18:20:00,9,7.898457752150327,48.59810575215072
Ship_495,2018-02-03 19:27:00,3,7.853576241020643,48.553224241021034
Ship_495,2018-02-03 20:57:00,1,7.833504619056865,48.533152619057255
Ship_495,2018-02-03 21:12:00,10,7.665573381408904,48.36522138140929
Ship_495,2018-02-03 22:43:00,1,7.690155997469551,48.38980399746994
Ship_495,2018-02-03 23:47:00,3,7.762525259641681,48.46217325964207
Ship_495,2018-02-04 00:25:00,4,7.699053217902282,48.39870121790267
Ship_495,2018-02-04 01:15:00,10,7.854527333096446,48.554175333096836
Ship_495,2018-02-04 02:56:00,3,7.819762264064868,48.51941026406526
Ship_495,2018-02-04 03:09:00,2,7.851498284934567,48.55114628493496
Ship_495,2018-02-04 04:54:00,11,8.045581632422214,48.74522963242261
Ship_495,2018-02-04 05:33:00,6,7.914730666239637,48.61437866624003
Ship_495,2018-02-04 06:01:00,7,8.051600879887243,48.75124887988763
Ship_495,2018-02-04 07:52:00,8,8.118170918874949,48.81781891887534
Ship_495,2018-02-04 08:45:00,3,8.184740957862655,48.884388957863045
Ship_495,2018-02-04 09:28:00,7,8.299166808387552,48.99881480838794
Ship_495,2018-02-04 10:40:00,0,8.299166808387552,48.99881480838794
Ship_495,2018-02-04 11:02:00,6,8.402491806421935,49.10213980642232
Ship_495,2018-02-04 12:08:00,4,8.501841266421934,49.20148926642232
Ship_495,2018-02-04 13:23:00,8,8.3151643912761,49.014812391276486
Ship_495,2018-02-04 14:19:00,0,8.3151643912761,49.014812391276486
Ship_495,2018-02-04 15:17:00,8,8.416521113848155,49.11616911384854
Ship_495,2018-02-04 16:33:00,11,8.508500840817705,49.20814884081809
Ship_495,2018-02-04 17:03:00,8,8.686335864500215,49.3859838645006
Ship_495,2018-02-04 18:09:00,4,8.591127801891117,49.290775801891506
Ship_495,2018-02-04 19:21:00,9,8.36897565580322,49.06862365580361
Ship_495,2018-02-04 20:12:00,10,8.139684277689014,48.83933227768941
Ship_495,2018-02-04 21:47:00,5,8.081165946627861,48.78081394662826
Ship_495,2018-02-04 22:35:00,2,8.126047457757545,48.825695457757945
Ship_495,2018-02-04 23:27:00,5,8.078975331765486,48.778623331765885
Ship_495,2018-02-05 00:08:00,5,8.128140563886781,48.82778856388718
Ship_495,2018-02-05 01:04:00,7,7.974622175792642,48.67427017579304
Ship_495,2018-02-05 02:09:00,9,7.988814955792642,48.68846295579304
Ship_495,2018-02-05 03:17:00,5,7.875272715792642,48.57492071579304
Ship_495,2018-02-05 04:47:00,11,7.6249803142221335,48.32462831422254
Ship_495,2018-02-05 05:40:00,3,7.700081446807436,48.39972944680784
Ship_495,2018-02-05 06:42:00,5,7.720153068771214,48.41980106877162
Ship_495,2018-02-05 07:18:00,0,7.720153068771214,48.41980106877162
Ship_495,2018-02-05 08:04:00,7,7.598889903294746,48.29853790329515
Ship_495,2018-02-05 09:24:00,2,7.623472519355394,48.3231205193558
Ship_495,2018-02-05 10:36:00,5,7.730625658531616,48.430273658532016
Ship_495,2018-02-05 11:23:00,0,7.730625658531616,48.430273658532016
Ship_495,2018-02-05 12:50:00,0,7.730625658531616,48.430273658532016
Ship_495,2018-02-05 13:46:00,1,7.706043042470968,48.40569104247137
Ship_495,2018-02-05 14:44:00,0,7.706043042470968,48.40569104247137
Ship_495,2018-02-05 15:52:00,0,7.706043042470968,48.40569104247137
Ship_495,2018-02-05 16:23:00,0,7.706043042470968,48.40569104247137
Ship_495,2018-02-05 17:22:00,10,7.918934742470968,48.61858274247137
Ship_495,2018-02-05 18:20:00,0,7.918934742470968,48.61858274247137
Ship_495,2018-02-05 19:29:00,7,7.806283043593014,48.505931043593414
Ship_495,2018-02-05 20:29:00,4,7.868147937340919,48.567795937341316
Ship_495,2018-02-05 21:46:00,2,7.9056985036335705,48.60534650363397
Ship_495,2018-02-05 22:55:00,9,8.082966269016989,48.78261426901739
Ship_495,2018-02-05 23:43:00,5,8.165723686451111,48.86537168645151
Ship_495,2018-02-06 00:01:00,6,8.023795886451111,48.72344388645151
Ship_495,2018-02-06 01:11:00,5,8.117940138435232,48.81758813843563
Ship_495,2018-02-06 02:32:00,0,8.117940138435232,48.81758813843563
Ship_495,2018-02-06 03:04:00,4,8.146325698435232,48.84597369843563
Ship_495,2018-02-06 04:04:00,2,8.117940138435232,48.81758813843563
Ship_495,2018-02-06 05:31:00,3,8.160518478435232,48.86016647843563
Ship_495,2018-02-06 06:03:00,0,8.160518478435232,48.86016647843563
Ship_495,2018-02-06 07:51:00,8,8.365701118692238,49.06534911869264
Ship_495,2018-02-06 08:55:00,9,8.444723173385725,49.144371173386126
Ship_495,2018-02-06 09:41:00,6,8.354960151126356,49.05460815112676
Ship_495,2018-02-06 10:34:00,10,8.525863853832348,49.22551185383275
Ship_495,2018-02-06 11:13:00,0,8.525863853832348,49.22551185383275
Ship_495,2018-02-06 12:57:00,2,8.474691057800968,49.17433905780137
Ship_495,2018-02-06 13:35:00,10,8.381622775462025,49.08127077546243
Ship_495,2018-02-06 14:07:00,3,8.306521642876723,49.006169642877126
Ship_495,2018-02-06 15:02:00,6,8.230091183505321,48.929739183505724
Ship_495,2018-02-06 16:03:00,10,8.471785517731913,49.17143351773232
Ship_495,2018-02-06 17:23:00,2,8.514363857731913,49.21401185773232
Ship_495,2018-02-06 18:47:00,0,8.514363857731913,49.21401185773232
Ship_495,2018-02-06 19:18:00,8,8.664566122902519,49.36421412290292
Ship_495,2018-02-06 20:54:00,7,8.723084453963672,49.42273245396407
Ship_495,2018-02-06 21:27:00,11,8.522368234325896,49.2220162343263
Ship_495,2018-02-06 22:06:00,0,8.522368234325896,49.2220162343263
Ship_495,2018-02-06 23:34:00,8,8.602654722181006,49.30230272218141
Ship_495,2018-02-07 00:45:00,7,8.510674995211456,49.21032299521186
Ship_495,2018-02-07 01:20:00,3,8.563779515337314,49.26342751533772
Ship_495,2018-02-07 02:25:00,0,8.563779515337314,49.26342751533772
Ship_495,2018-02-07 03:23:00,1,8.549586735337314,49.249234735337716
Ship_495,2018-02-07 04:35:00,4,8.478622835337314,49.17827083533771
Ship_495,2018-02-07 05:24:00,11,8.295211696936608,48.994859696937006
Ship_495,2018-02-07 06:46:00,5,8.214925209081498,48.914573209081894
Ship_495,2018-02-07 07:31:00,3,8.284455347144654,48.98410334714505
Ship_495,2018-02-07 08:30:00,11,8.46341949343216,49.16306749343256
Ship_495,2018-02-07 09:04:00,4,8.43168347256246,49.131331472562856
Ship_495,2018-02-07 10:52:00,0,8.43168347256246,49.131331472562856
Ship_495,2018-02-07 11:37:00,4,8.373165141501307,49.072813141501705
Ship_495,2018-02-07 12:02:00,1,8.358972361501307,49.0586203615017
Ship_495,2018-02-07 13:50:00,7,8.444129041501307,49.1437770415017
Ship_495,2018-02-07 14:14:00,9,8.22563397066805,48.92528197066844
Ship_495,2018-02-07 15:30:00,10,8.13814379889499,48.83779179889539
Ship_495,2018-02-07 16:52:00,1,8.162726414955637,48.86237441495604
Ship_495,2018-02-07 17:44:00,1,8.187309031016284,48.886957031016685
Ship_495,2018-02-07 18:30:00,0,8.187309031016284,48.886957031016685
Ship_495,2018-02-07 19:04:00,0,8.187309031016284,48.886957031016685
Ship_495,2018-02-07 20:17:00,11,7.935412174544342,48.63506017454474
Ship_495,2018-02-07 21:04:00,0,7.935412174544342,48.63506017454474
Ship_495,2018-02-07 22:17:00,1,7.921219394544342,48.62086739454474
Ship_495,2018-02-07 23:48:00,5,8.020568854544342,48.72021685454474
Ship_495,2018-02-08 00:45:00,2,7.9734967285522815,48.67314472855268
Ship_495,2018-02-08 01:03:00,10,7.802593025846289,48.502241025846686
Ship_495,2018-02-08 02:32:00,2,7.840143592138941,48.53979159213934
Ship_495,2018-02-08 03:41:00,3,7.8969147121389405,48.59656271213934
Ship_495,2018-02-08 04:47:00,8,7.9962641721389405,48.69591217213934
